+1e+08nss: 	0Mbit/s
+2e+08nss: 	0Mbit/s
+3e+08nss: 	0Mbit/s
+4e+08nss: 	0Mbit/s
+5e+08nss: 	0Mbit/s
+6e+08nss: 	0Mbit/s
+7e+08nss: 	0Mbit/s
+8e+08nss: 	0Mbit/s
+9e+08nss: 	0Mbit/s
+1e+09nss: 	0Mbit/s
+1.1e+09nss: 	0Mbit/s
+1.2e+09nss: 	0Mbit/s
+1.3e+09nss: 	0Mbit/s
+1.4e+09nss: 	0Mbit/s
+1.5e+09nss: 	0Mbit/s
+1.6e+09nss: 	0Mbit/s
+1.7e+09nss: 	0Mbit/s
+1.8e+09nss: 	0Mbit/s
+1.9e+09nss: 	0Mbit/s
+2e+09nss: 	0Mbit/s
+2.1e+09nss: 	0Mbit/s
+2.2e+09nss: 	0Mbit/s
+2.3e+09nss: 	0Mbit/s
+2.4e+09nss: 	0Mbit/s
+2.5e+09nss: 	0Mbit/s
+2.6e+09nss: 	0Mbit/s
+2.7e+09nss: 	0Mbit/s
+2.8e+09nss: 	0Mbit/s
+2.9e+09nss: 	0Mbit/s
+3e+09nss: 	0Mbit/s
+3.1e+09nss: 	0Mbit/s
+3.2e+09nss: 	0.23168Mbit/s
+3.3e+09nss: 	0.5792Mbit/s
+3.4e+09nss: 	0.69504Mbit/s
+3.5e+09nss: 	1.04256Mbit/s
+3.6e+09nss: 	1.96928Mbit/s
+3.7e+09nss: 	4.6336Mbit/s
+3.8e+09nss: 	4.86528Mbit/s
+3.9e+09nss: 	8.22464Mbit/s
+4e+09nss: 	9.73056Mbit/s
+4.1e+09nss: 	3.35936Mbit/s
+4.2e+09nss: 	0Mbit/s
+4.3e+09nss: 	20.0403Mbit/s
+4.4e+09nss: 	13.9008Mbit/s
+4.5e+09nss: 	5.44448Mbit/s
+4.6e+09nss: 	6.71872Mbit/s
+4.7e+09nss: 	5.44448Mbit/s
+4.8e+09nss: 	5.792Mbit/s
+4.9e+09nss: 	7.18208Mbit/s
+5e+09nss: 	5.67616Mbit/s
+5.1e+09nss: 	6.3712Mbit/s
+5.2e+09nss: 	6.9504Mbit/s
+5.3e+09nss: 	6.25536Mbit/s
+5.4e+09nss: 	6.9504Mbit/s
+5.5e+09nss: 	6.83456Mbit/s
+5.6e+09nss: 	6.71872Mbit/s
+5.7e+09nss: 	7.41376Mbit/s
+5.8e+09nss: 	6.83456Mbit/s
+5.9e+09nss: 	6.9504Mbit/s
+6e+09nss: 	7.99296Mbit/s
+6.1e+09nss: 	6.9504Mbit/s
+6.2e+09nss: 	7.5296Mbit/s
+6.3e+09nss: 	8.22464Mbit/s
+6.4e+09nss: 	7.18208Mbit/s
+6.5e+09nss: 	7.99296Mbit/s
+6.6e+09nss: 	8.34048Mbit/s
+6.7e+09nss: 	7.5296Mbit/s
+6.8e+09nss: 	8.34048Mbit/s
+6.9e+09nss: 	8.57216Mbit/s
+7e+09nss: 	7.87712Mbit/s
+7.1e+09nss: 	8.80384Mbit/s
+7.2e+09nss: 	8.688Mbit/s
+7.3e+09nss: 	8.45632Mbit/s
+7.4e+09nss: 	8.91968Mbit/s
+7.5e+09nss: 	8.91968Mbit/s
+7.6e+09nss: 	8.80384Mbit/s
+7.7e+09nss: 	9.2672Mbit/s
+7.8e+09nss: 	9.15136Mbit/s
+7.9e+09nss: 	9.15136Mbit/s
+8e+09nss: 	9.49888Mbit/s
+8.1e+09nss: 	9.38304Mbit/s
+8.2e+09nss: 	9.61472Mbit/s
+8.3e+09nss: 	9.61472Mbit/s
+8.4e+09nss: 	9.61472Mbit/s
+8.5e+09nss: 	9.61472Mbit/s
+8.6e+09nss: 	9.73056Mbit/s
+8.7e+09nss: 	9.61472Mbit/s
+8.8e+09nss: 	9.61472Mbit/s
+8.9e+09nss: 	9.61472Mbit/s
+9e+09nss: 	9.61472Mbit/s
+9.1e+09nss: 	9.73056Mbit/s
+9.2e+09nss: 	9.61472Mbit/s
+9.3e+09nss: 	9.61472Mbit/s
+9.4e+09nss: 	9.61472Mbit/s
+9.5e+09nss: 	9.73056Mbit/s
+9.6e+09nss: 	9.61472Mbit/s
+9.7e+09nss: 	9.61472Mbit/s
+9.8e+09nss: 	9.61472Mbit/s
+9.9e+09nss: 	9.61472Mbit/s
+1e+10nss: 	9.73056Mbit/s
