0.1s: 	0Mbit/s
0.2s: 	0Mbit/s
0.3s: 	0Mbit/s
0.4s: 	0Mbit/s
0.5s: 	0Mbit/s
0.6s: 	0Mbit/s
0.7s: 	0Mbit/s
0.8s: 	0Mbit/s
0.9s: 	0Mbit/s
1s: 	0Mbit/s
1.1s: 	0Mbit/s
1.2s: 	0Mbit/s
1.3s: 	0Mbit/s
1.4s: 	0Mbit/s
1.5s: 	0Mbit/s
1.6s: 	0Mbit/s
1.7s: 	0Mbit/s
1.8s: 	0Mbit/s
1.9s: 	0Mbit/s
2s: 	0Mbit/s
2.1s: 	0Mbit/s
2.2s: 	0Mbit/s
2.3s: 	0Mbit/s
2.4s: 	0Mbit/s
2.5s: 	0Mbit/s
2.6s: 	0Mbit/s
2.7s: 	0Mbit/s
2.8s: 	0Mbit/s
2.9s: 	0Mbit/s
3s: 	0Mbit/s
3.1s: 	0Mbit/s
3.2s: 	0.23168Mbit/s
3.3s: 	0.5792Mbit/s
3.4s: 	0.69504Mbit/s
3.5s: 	1.04256Mbit/s
3.6s: 	2.08512Mbit/s
3.7s: 	4.0544Mbit/s
3.8s: 	5.2128Mbit/s
3.9s: 	4.86528Mbit/s
4s: 	1.85344Mbit/s
4.1s: 	1.39008Mbit/s
4.2s: 	9.61472Mbit/s
4.3s: 	5.32864Mbit/s
4.4s: 	6.9504Mbit/s
4.5s: 	4.28608Mbit/s
4.6s: 	4.28608Mbit/s
4.7s: 	4.6336Mbit/s
4.8s: 	5.32864Mbit/s
4.9s: 	5.32864Mbit/s
5s: 	5.09696Mbit/s
5.1s: 	6.13952Mbit/s
5.2s: 	5.90784Mbit/s
5.3s: 	6.02368Mbit/s
5.4s: 	6.9504Mbit/s
5.5s: 	7.29792Mbit/s
5.6s: 	6.83456Mbit/s
5.7s: 	7.06624Mbit/s
5.8s: 	8.1088Mbit/s
5.9s: 	7.64544Mbit/s
6s: 	8.1088Mbit/s
6.1s: 	8.22464Mbit/s
6.2s: 	8.22464Mbit/s
6.3s: 	8.80384Mbit/s
6.4s: 	9.03552Mbit/s
6.5s: 	8.80384Mbit/s
6.6s: 	9.15136Mbit/s
6.7s: 	9.2672Mbit/s
6.8s: 	10.0781Mbit/s
6.9s: 	10.4256Mbit/s
7s: 	11.3523Mbit/s
7.1s: 	10.889Mbit/s
7.2s: 	10.7731Mbit/s
7.3s: 	11.0048Mbit/s
7.4s: 	11.3523Mbit/s
7.5s: 	11.4682Mbit/s
7.6s: 	11.3523Mbit/s
7.7s: 	10.3098Mbit/s
7.8s: 	12.5107Mbit/s
7.9s: 	10.5414Mbit/s
8s: 	10.4256Mbit/s
8.1s: 	10.6573Mbit/s
8.2s: 	10.7731Mbit/s
8.3s: 	10.889Mbit/s
8.4s: 	10.5414Mbit/s
8.5s: 	10.5414Mbit/s
8.6s: 	10.889Mbit/s
8.7s: 	10.7731Mbit/s
8.8s: 	10.7731Mbit/s
8.9s: 	11.0048Mbit/s
9s: 	11.1206Mbit/s
9.1s: 	11.0048Mbit/s
9.2s: 	11.3523Mbit/s
9.3s: 	11.6998Mbit/s
9.4s: 	11.4682Mbit/s
9.5s: 	11.4682Mbit/s
9.6s: 	11.6998Mbit/s
9.7s: 	11.6998Mbit/s
9.8s: 	11.6998Mbit/s
9.9s: 	11.3523Mbit/s
10s: 	11.6998Mbit/s
