3.08402 0 2896
3.16257 2896 4344
3.17592 4344 5792
3.24191 5792 7240
3.24628 7240 8688
3.26812 8688 10136
3.27578 10136 11584
3.34374 11584 13032
3.34644 13032 14480
3.35706 14480 15928
3.3642 15928 17376
3.39782 17376 18824
3.40739 18824 20272
3.42237 20272 21720
3.42579 21720 23168
3.48014 23168 24616
3.48253 24616 26064
3.48314 26064 27512
3.48423 27512 28960
3.49164 28960 30408
3.49636 30408 31856
3.51939 31856 33304
3.52738 33304 34752
3.59755 34752 36200
3.60927 36200 37648
3.61932 37648 39096
3.62212 39096 40544
3.64014 40544 41992
3.64172 41992 43440
3.64659 43440 44888
3.64712 44888 46336
3.75031 46336 47784
3.75043 47784 49232
3.75784 49232 50680
3.75977 50680 52128
3.76076 52128 53576
3.76124 53576 55024
3.76429 55024 56472
3.76689 56472 57920
3.76866 57920 59368
3.76954 59368 60816
3.77531 60816 62264
3.7774 62264 63712
3.81214 63712 65160
3.81571 65160 66608
3.81982 66608 68056
3.82037 68056 69504
3.91141 69504 70952
3.91371 70952 72400
3.93183 72400 73848
3.93754 73848 75296
3.9423 75296 76744
3.94278 76744 78192
3.94295 78192 79640
3.95615 79640 81088
3.97058 81088 82536
3.97175 82536 83984
3.9758 83984 85432
3.98065 85432 86880
3.98451 86880 88328
3.985 88328 89776
3.9873 89776 91224
3.98923 91224 92672
4.1001 92672 94120
4.10098 94120 95568
4.10185 95568 97016
4.10272 97016 98464
4.10323 98464 99912
4.10409 99912 101360
4.10423 101360 102808
4.1056 102808 104256
4.10617 104256 105704
4.10668 105704 107152
4.10728 107152 108600
4.10779 108600 110048
4.12117 110048 111496
4.12415 111496 112944
4.12503 112944 114392
4.12684 114392 115840
4.12737 115840 117288
4.1308 117288 118736
4.13267 118736 120184
4.13499 120184 121632
4.13629 121632 123080
4.13821 123080 124528
4.1396 124528 125976
4.14005 125976 127424
4.16418 127424 128872
4.16465 128872 130320
4.16476 130320 131768
4.16488 131768 133216
4.16507 133216 134664
4.16589 134664 136112
4.16604 136112 137560
4.16659 137560 139008
4.26185 139008 140456
4.26367 140456 141904
4.26548 141904 143352
4.27811 143352 144800
4.29259 144800 146248
4.29337 146248 147696
4.29554 147696 149144
4.29792 149144 150592
4.30988 150592 152040
4.31795 152040 153488
4.32075 153488 154936
4.32351 154936 156384
4.33848 156384 157832
4.34263 157832 159280
4.34775 159280 160728
4.35593 160728 162176
4.3629 162176 163624
4.36377 163624 165072
4.37872 165072 166520
4.38218 166520 167968
4.38342 167968 169416
4.38388 169416 170864
4.39476 170864 172312
4.41504 172312 173760
4.41557 173760 175208
4.41614 175208 176656
4.41989 176656 178104
4.42632 178104 179552
4.42683 179552 181000
4.43109 181000 182448
4.43198 182448 183896
4.44109 183896 185344
4.48033 185344 186792
4.48082 186792 188240
4.48133 188240 189688
4.48154 189688 191136
4.48207 191136 192584
4.48263 192584 194032
4.48314 194032 195480
4.48401 195480 196928
4.48422 196928 198376
4.48535 198376 199824
4.48621 199824 201272
4.48635 201272 202720
4.48686 202720 204168
4.4874 204168 205616
4.48859 205616 207064
4.4891 207064 208512
4.48924 208512 209960
4.48935 209960 211408
4.51235 211408 212856
4.51622 212856 214304
4.51708 214304 215752
4.5184 215752 217200
4.52011 217200 218648
4.52056 218648 220096
4.52073 220096 221544
4.52246 221544 222992
4.53056 222992 224440
4.53111 224440 225888
4.532 225888 227336
4.54581 227336 228784
4.54693 228784 230232
4.54803 230232 231680
4.54818 231680 233128
4.55433 233128 234576
4.55528 234576 236024
4.56625 236024 237472
4.56674 237472 238920
4.56692 238920 240368
4.56711 240368 241816
4.56801 241816 243264
4.57508 243264 244712
4.57521 244712 246160
4.58724 246160 247608
4.59248 247608 249056
4.5938 249056 250504
4.59435 250504 251952
4.59506 251952 253400
4.59559 253400 254848
4.59661 254848 256296
4.60685 256296 257744
4.61182 257744 259192
4.61945 259192 260640
4.62042 260640 262088
4.62095 262088 263536
4.62311 263536 264984
4.62327 264984 266432
4.63193 266432 267880
4.64437 267880 266432
4.64493 266432 264984
4.64551 264984 264214
4.64566 264214 263475
4.65909 263475 262735
4.66363 262735 261996
4.66397 261996 261256
4.66444 261256 260517
4.6646 260517 259777
4.6673 259777 259038
4.68112 259038 258298
4.68656 258298 257559
4.68676 257559 256819
4.68728 256819 256080
4.68745 256080 255340
4.69455 255340 254601
4.69789 254601 253861
4.70128 253861 253122
4.70143 253122 252382
4.71244 252382 251643
4.7162 251643 250903
4.71665 250903 250164
4.71679 250164 247608
4.72643 247608 246160
4.73036 246160 244712
4.73075 244712 243264
4.73091 243264 241816
4.73823 241816 240368
4.7412 240368 238920
4.74447 238920 237472
4.74461 237472 236024
4.76125 236024 234576
4.76143 234576 233128
4.76515 233128 231680
4.76651 231680 230232
4.78479 230232 228784
4.78936 228784 225888
4.79228 225888 224440
4.79984 224440 222992
4.80501 222992 221544
4.80524 221544 220096
4.82513 220096 218648
4.82948 218648 217325
4.83026 217325 216585
4.84142 216585 214304
4.8492 214304 212856
4.84937 212856 211408
4.85257 211408 209960
4.87073 209960 208512
4.87567 208512 207064
4.87591 207064 205616
4.87603 205616 204168
4.87622 204168 202720
4.87761 202720 201272
4.89355 201272 199824
4.9012 199824 198376
4.90232 198376 195480
4.90256 195480 194032
4.90279 194032 192584
4.90618 192584 191136
4.9108 191136 189688
4.91643 189688 188240
4.91715 188240 186792
4.91735 186792 185344
4.92157 185344 183896
4.93262 183896 183007
4.93746 183007 182267
4.93777 182267 178104
4.93796 178104 176656
4.93851 176656 175208
4.95355 175208 173760
4.95368 173760 172312
4.95997 172312 170864
4.96118 170864 169416
4.96239 169416 167968
4.96772 167968 166520
4.97027 166520 165072
4.97038 165072 162176
4.97062 162176 160728
4.97086 160728 159280
4.97181 159280 157832
4.98966 157832 156384
4.99481 156384 154936
4.995 154936 153488
4.99521 153488 152040
4.99545 152040 150592
4.99569 150592 149144
4.99629 149144 147981
4.99644 147981 147241
5.00698 147241 143352
5.00719 143352 141904
5.0114 141904 140456
5.01161 140456 139008
5.01179 139008 137560
5.01216 137560 136112
5.01236 136112 134664
5.01252 134664 133216
5.02214 133216 132492
5.02724 132492 131768
5.03311 131768 130320
5.06749 130320 128872
5.08583 128872 127424
5.11434 127424 125976
5.13741 125976 124528
5.16988 124528 123080
5.18635 123080 121632
5.20047 121632 132492
5.20651 132492 131768
5.21331 131768 130320
5.22989 130320 128872
5.26163 128872 132492
5.27281 132492 131768
5.27343 131768 132492
5.27806 132492 131768
5.30443 131768 132492
5.3083 132492 131768
5.34861 131768 132492
5.35924 132492 131768
5.36422 131768 130320
5.39884 130320 132492
5.4042 132492 130320
5.41795 130320 128872
5.42865 128872 132492
5.43017 132492 131768
5.44472 131768 130320
5.46023 130320 132492
5.46421 132492 131768
5.46572 131768 130320
5.50442 130320 128872
5.51154 128872 130320
5.52145 130320 131768
5.53324 131768 130320
5.55287 130320 128872
5.56896 128872 127424
5.5917 127424 125976
5.60943 125976 124528
5.63037 124528 123080
5.6351 123080 124528
5.65304 124528 123080
5.67502 123080 121632
5.6766 121632 123080
5.68545 123080 124528
5.68594 124528 123080
5.68753 123080 121632
5.69407 121632 123080
5.7348 123080 121632
5.73637 121632 123080
5.74468 123080 121632
5.76951 121632 123080
5.76999 123080 121632
5.78451 121632 120184
5.78502 120184 121632
5.79555 121632 120184
5.80116 120184 118736
5.8092 118736 120184
5.81651 120184 118736
5.83297 118736 120184
5.83344 120184 118736
5.84211 118736 120184
5.84692 120184 118736
5.85148 118736 120184
5.8606 120184 118736
5.86827 118736 120184
5.8693 120184 118736
5.87008 118736 120184
5.88503 120184 118736
5.88557 118736 120184
5.88929 120184 121632
5.89538 121632 120184
5.91164 120184 118736
5.92377 118736 117288
5.93719 117288 118736
5.94179 118736 117288
5.9476 117288 115840
5.95509 115840 117288
5.9668 117288 115840
5.96737 115840 114392
5.97946 114392 115840
5.99066 115840 114392
5.99675 114392 115840
6.01459 115840 117288
6.02545 117288 115840
6.04534 115840 117288
6.06289 117288 118736
6.06488 118736 117288
6.0654 117288 115840
6.07749 115840 117288
6.08503 117288 115840
6.08898 115840 117288
6.09687 117288 115840
6.09954 115840 114392
6.11716 114392 115840
6.12765 115840 117288
6.13424 117288 118736
6.1445 118736 117288
6.14543 117288 115840
6.18003 115840 114392
6.18051 114392 112944
6.20047 112944 1448
6.32672 1448 2896
6.41097 2896 4344
6.41179 4344 5792
6.48683 5792 7240
6.4873 7240 8688
6.48821 8688 10136
6.48909 10136 11584
6.56531 11584 13032
6.56611 13032 14480
6.567 14480 15928
6.56787 15928 17376
6.56799 17376 18824
6.56817 18824 20272
6.56952 20272 21720
6.57002 21720 23168
6.64935 23168 24616
6.6508 24616 26064
6.65257 26064 27512
6.65403 27512 28960
6.65491 28960 30408
6.65536 30408 31856
6.65554 31856 33304
6.65795 33304 34752
6.66642 34752 36200
6.6797 36200 37648
6.68119 37648 39096
6.68254 39096 40544
6.68474 40544 41992
6.68485 41992 43440
6.68507 43440 44888
6.74669 44888 46336
6.74768 46336 47784
6.75098 47784 49232
6.75755 49232 50680
6.75901 50680 52128
6.76309 52128 53576
6.77123 53576 55024
6.77537 55024 56472
6.77596 56472 56509
6.7813 56509 56546
6.78179 56546 56583
6.78378 56583 56620
6.78591 56620 56657
6.79164 56657 56694
6.79411 56694 56730
6.79767 56730 56766
6.808 56766 56802
6.82451 56802 56838
6.82508 56838 56874
6.82556 56874 56910
6.82572 56910 56946
6.82658 56946 56982
6.82707 56982 57018
6.82764 57018 57054
6.82813 57054 57090
6.82865 57090 57126
6.82884 57126 57162
6.83758 57162 57198
6.85276 57198 57234
6.85514 57234 57270
6.85561 57270 57306
6.85959 57306 57342
6.86015 57342 57378
6.87623 57378 55024
6.87675 55024 53576
6.88335 53576 52641
6.89447 52641 51846
6.89825 51846 51051
6.90681 51051 48809
6.91059 48809 48014
6.91108 48014 45771
6.91232 45771 44977
6.92031 44977 44182
6.92985 44182 43388
6.93008 43388 41145
6.93055 41145 38902
6.93635 38902 38108
6.93766 38108 37313
6.95568 37313 36518
6.96151 36518 34276
6.96171 34276 32033
6.96235 32033 31238
6.96301 31238 30444
6.97615 30444 29649
6.9803 29649 26788
6.98052 26788 24616
7.00401 24616 23168
7.00457 23168 26788
7.01631 26788 24616
7.02033 24616 26788
7.05394 26788 26064
7.06174 26064 26788
7.07863 26788 26064
7.09904 26064 26788
7.09952 26788 26064
7.10261 26064 26788
7.10261 26788 26866
7.11041 26866 26944
7.11087 26944 27021
7.11127 27021 27098
7.12374 27098 27175
7.1272 27175 27252
7.13819 27252 27328
7.14736 27328 27404
7.153 27404 27480
7.16383 27480 27556
7.16472 27556 27632
7.17228 27632 27707
7.17858 27707 27782
7.17915 27782 27857
7.1905 27857 27932
7.19339 27932 28007
7.19385 28007 28081
7.19466 28081 28155
7.19481 28155 28229
7.19939 28229 28303
7.21507 28303 28377
7.21564 28377 28450
7.21611 28450 28523
7.22254 28523 28596
7.22741 28596 28669
7.23511 28669 28742
7.24 28742 28814
7.25357 28814 28886
7.26014 28886 28958
7.26479 28958 29030
7.26777 29030 29102
7.27353 29102 29174
7.27954 29174 29245
7.28494 29245 29316
7.28657 29316 29387
7.29613 29387 29458
7.29984 29458 29529
7.3004 29529 29600
7.30329 29600 29670
7.30729 29670 29740
7.31981 29740 29810
7.32223 29810 29880
7.32682 29880 29950
7.3358 29950 30020
7.33633 30020 30089
7.33827 30089 30158
7.34138 30158 30227
7.34633 30227 30296
7.35022 30296 30365
7.36237 30365 30434
7.36325 30434 30502
7.36534 30502 30570
7.37465 30570 30638
7.37842 30638 30706
7.38282 30706 30774
7.38665 30774 30842
7.38883 30842 30909
7.39877 30909 30976
7.40576 30976 31043
7.40829 31043 31110
7.4113 31110 31177
7.42114 31177 31244
7.42278 31244 31311
7.4245 31311 31377
7.43772 31377 31443
7.44059 31443 31509
7.44357 31509 31575
7.44824 31575 31641
7.45213 31641 31707
7.45578 31707 31773
7.46411 31773 31838
7.46694 31838 31903
7.47032 31903 31968
7.47575 31968 32033
7.47947 32033 32098
7.48245 32098 32163
7.48809 32163 32228
7.49014 32228 32293
7.49297 32293 32357
7.50485 32357 32421
7.50742 32421 32485
7.50854 32485 32549
7.51013 32549 32613
7.51138 32613 32677
7.52524 32677 32741
7.52731 32741 32805
7.5299 32805 32868
7.53368 32868 32931
7.54599 32931 32994
7.54844 32994 33057
7.54898 33057 33120
7.55336 33120 33183
7.55686 33183 33246
7.55833 33246 33309
7.56763 33309 33371
7.5687 33371 33433
7.57179 33433 33495
7.57227 33495 33557
7.57282 33557 33619
7.57633 33619 33681
7.58054 33681 33743
7.59222 33743 33805
7.59279 33805 33867
7.59729 33867 33928
7.59787 33928 33989
7.59835 33989 34050
7.60731 34050 34111
7.60974 34111 34172
7.61235 34172 34233
7.61635 34233 34294
7.62796 34294 34355
7.63047 34355 34416
7.6331 34416 34476
7.63466 34476 34536
7.63794 34536 34596
7.63891 34596 34656
7.63939 34656 34716
7.65332 34716 34776
7.65659 34776 34836
7.65758 34836 34896
7.65812 34896 34956
7.66016 34956 35015
7.66376 35015 35074
7.66906 35074 35133
7.67894 35133 35192
7.67992 35192 35251
7.68474 35251 35310
7.68541 35310 35369
7.68676 35369 35428
7.69395 35428 35487
7.69861 35487 35546
7.70124 35546 35604
7.70531 35604 35662
7.71668 35662 35720
7.72041 35720 35778
7.72095 35778 35836
7.72196 35836 35894
7.72649 35894 35952
7.72816 35952 36010
7.73293 36010 36068
7.73884 36068 36126
7.73986 36126 36184
7.74273 36184 36241
7.74415 36241 36298
7.74471 36298 36355
7.74623 36355 36412
7.74984 36412 36469
7.75858 36469 36526
7.7649 36526 36583
7.76535 36583 36640
7.77309 36640 36697
7.77367 36697 36754
7.77423 36754 36811
7.79001 36811 36867
7.79106 36867 36923
7.79504 36923 36979
7.80455 36979 37035
7.80508 37035 37091
7.81066 37091 37147
7.81122 37147 37203
7.81177 37203 37259
7.81413 37259 37315
7.81881 37315 37371
7.82463 37371 37427
7.82841 37427 37483
7.83049 37483 37538
7.83448 37538 37593
7.83978 37593 37648
7.84342 37648 37703
7.84446 37703 37758
7.84555 37758 37813
7.84604 37813 37868
7.84652 37868 37923
7.85452 37923 37978
7.85639 37978 38033
7.86131 38033 38088
7.87304 38088 38143
7.8765 38143 38197
7.88162 38197 38251
7.88208 38251 38305
7.89481 38305 38359
7.89736 38359 38413
7.89843 38413 38467
7.89942 38467 38521
7.903 38521 38575
7.90771 38575 38629
7.91944 38629 38683
7.91998 38683 38737
7.92054 38737 38791
7.92245 38791 38845
7.92459 38845 38898
7.92597 38898 38951
7.93294 38951 39004
7.93889 39004 39057
7.94175 39057 39110
7.94243 39110 39163
7.94422 39163 39216
7.95523 39216 39269
7.95576 39269 39322
7.95937 39322 39375
7.96042 39375 39428
7.96511 39428 39481
7.96709 39481 39534
7.96804 39534 39587
7.97133 39587 39639
7.98598 39639 39691
7.99039 39691 39743
7.99094 39743 39795
7.99243 39795 39847
