3.0847 0 2896
3.16765 2896 4344
3.17007 4344 5792
3.25227 5792 7240
3.25763 7240 8688
3.25879 8688 10136
3.259 10136 11584
3.38992 11584 13032
3.39338 13032 14480
3.40277 14480 15928
3.40877 15928 17376
3.41061 17376 18824
3.41163 18824 20272
3.41187 20272 21720
3.41823 21720 23168
3.59729 23168 24616
3.601 24616 26064
3.60115 26064 27512
3.60343 27512 28960
3.61269 28960 30408
3.61382 30408 31856
3.61725 31856 33304
3.61743 33304 34752
3.62023 34752 36200
3.62038 36200 37648
3.62184 37648 39096
3.62199 39096 40544
3.62453 40544 41992
3.63934 41992 43440
3.64194 43440 44888
3.65169 44888 46336
3.8764 46336 47784
3.87822 47784 49232
3.88546 49232 50680
3.89579 50680 52128
3.89863 52128 53576
3.90939 53576 55024
3.91248 55024 56472
3.91445 56472 57920
3.91557 57920 59368
3.91996 59368 60816
3.92199 60816 62264
3.92832 62264 63712
3.93234 63712 65160
3.93295 65160 66608
3.93311 66608 68056
3.93372 68056 69504
3.93627 69504 70952
3.93683 70952 72400
3.94091 72400 73848
3.94428 73848 75296
3.94598 75296 76744
3.9514 76744 78192
3.95233 78192 79640
3.95329 79640 81088
3.95425 81088 82536
3.95885 82536 83984
3.96068 83984 85432
3.97011 85432 86880
3.97394 86880 88328
3.97576 88328 89776
3.97876 89776 91224
3.97969 91224 92672
4.26043 92672 94120
4.27107 94120 95568
4.278 95568 97016
4.27885 97016 98464
4.27979 98464 99912
4.28026 99912 101360
4.28049 101360 102808
4.28117 102808 104256
4.2903 104256 105704
4.29158 105704 107152
4.29218 107152 108600
4.29343 108600 110048
4.29394 110048 111496
4.31349 111496 112944
4.31647 112944 114392
4.31733 114392 115840
4.31785 115840 117288
4.31836 117288 118736
4.31848 118736 120184
4.3413 120184 121632
4.34388 121632 123080
4.34545 123080 124528
4.34564 124528 125976
4.34617 125976 127424
4.35901 127424 128872
4.36006 128872 130320
4.3609 130320 131768
4.37485 131768 133216
4.37818 133216 134664
4.37964 134664 136112
4.38142 136112 137560
4.3832 137560 139008
4.38836 139008 140456
4.39666 140456 141904
4.39753 141904 143352
4.40568 143352 144800
4.40948 144800 146248
4.41332 146248 147696
4.41797 147696 149144
4.42903 149144 147696
5.13021 147696 144800
5.13071 144800 146248
5.70576 146248 143352
5.70629 143352 144800
6.13021 144800 1448
6.19025 1448 2896
6.4992 2896 4344
6.68412 4344 5792
6.80052 5792 7240
6.88046 7240 8688
6.95857 8688 10136
7.03337 10136 11584
7.10879 11584 13032
7.18418 13032 14480
7.19261 14480 15928
7.26743 15928 17376
7.35239 17376 18824
7.45354 18824 17376
7.51923 17376 14480
7.52347 14480 13032
7.52643 13032 11584
7.5275 11584 10136
7.52857 10136 8688
7.53371 8688 7240
7.53706 7240 5792
7.54054 5792 4344
7.54305 4344 2896
7.54669 2896 1448
7.56079 1448 0
7.5797 0 8688
7.5797 8688 8929
7.58726 8929 9163
7.59705 9163 9391
7.59754 9391 9614
7.59812 9614 9832
7.6088 9832 10045
7.60926 10045 10253
7.60942 10253 10457
7.62108 10457 10657
7.62195 10657 10853
7.64084 10853 8688
7.71253 8688 5792
7.7151 5792 4344
7.71571 4344 2896
7.71628 2896 1448
7.71675 1448 0
7.71906 0 1448
7.72142 1448 0
7.7234 0 1448
7.72351 1448 0
7.72409 0 1448
7.72425 1448 0
7.72478 0 1448
7.725 1448 0
7.72558 0 1448
7.72574 1448 0
7.73645 0 1448
7.73658 1448 0
7.74636 0 1448
7.74653 1448 0
7.74735 0 1448
7.74752 1448 0
7.74852 0 1448
7.75805 1448 0
7.76539 0 4344
7.76539 4344 4826
7.77366 4826 5260
7.77451 5260 5658
7.78256 5658 6028
7.78301 6028 6375
7.792 6375 6703
7.79289 6703 7015
7.79692 7015 7313
7.79778 7313 7599
7.80756 7599 7874
7.81094 7874 8140
7.82386 8140 8397
7.83991 8397 8646
7.85627 8646 5792
7.91841 5792 2896
7.91886 2896 1448
7.92007 1448 0
7.93009 0 1448
7.93026 1448 0
7.9308 0 1448
7.94032 1448 0
7.9408 0 1448
7.94455 1448 0
7.95421 0 1448
7.95589 1448 0
7.96312 0 1448
7.96727 1448 0
7.9717 0 1448
7.9778 1448 0
7.98079 0 1448
7.98439 1448 0
7.98879 0 1448
8.00852 1448 0
8.00901 0 1448
8.0092 1448 0
8.00973 0 1448
8.00987 1448 0
8.01469 0 1448
8.01814 1448 0
8.02083 0 2896
8.02083 2896 3620
8.02288 3620 4199
8.02375 4199 4698
8.0247 4698 5144
8.03045 5144 5551
8.03176 5551 5928
8.04198 5928 6281
8.04244 6281 6614
8.05442 6614 6931
8.0553 6931 7233
8.06391 7233 7522
8.07126 7522 7800
8.07172 7800 8068
8.07892 8068 8327
8.08693 8327 8578
8.08768 8578 8822
8.09777 8822 7240
8.16492 7240 4344
8.16549 4344 2896
8.16637 2896 4344
8.16651 4344 1448
8.17727 1448 2896
8.17895 2896 0
8.17997 0 1448
8.18019 1448 0
8.18067 0 1448
8.18852 1448 0
8.18897 0 1448
8.19333 1448 0
8.2016 0 1448
8.2054 1448 0
8.20942 0 1448
8.21052 1448 0
8.21433 0 1448
8.21908 1448 0
8.22353 0 1448
8.22788 1448 0
8.22929 0 1448
8.2324 1448 0
8.24875 0 1448
8.25144 1448 0
8.25229 0 1448
8.46133 1448 3620
8.46133 3620 4199
8.58208 4199 4698
8.58548 4698 5144
8.68288 5144 5551
8.68334 5551 5928
8.68476 5928 6281
8.76456 6281 6614
8.76513 6614 6931
8.76619 6931 7233
8.76825 7233 7522
8.84773 7522 7800
8.84823 7800 8068
8.85012 8068 8327
8.87046 8327 8578
8.87099 8578 8822
8.93157 8822 9059
8.93205 9059 9290
8.93253 9290 9515
8.9557 9515 9735
8.95625 9735 9950
8.95683 9950 10160
9.02074 10160 10366
9.02121 10366 10568
9.02177 10568 10766
9.03485 10766 10960
9.03533 10960 11151
9.0358 11151 11339
9.04521 11339 11523
9.09773 11523 11704
9.10734 11704 11883
9.10789 11883 12059
9.11071 12059 12232
9.12096 12232 12403
9.12222 12403 12572
9.126 12572 12738
9.17794 12738 12902
9.18252 12902 13064
9.18682 13064 13224
9.18737 13224 13382
9.19383 13382 13538
9.19806 13538 13692
9.19855 13692 13845
9.21235 13845 13996
9.27095 13996 14145
9.27633 14145 14293
9.27864 14293 14439
9.27962 14439 14584
9.28051 14584 14727
9.28508 14727 14869
9.28837 14869 15010
9.28851 15010 15149
9.30193 15149 15287
9.37028 15287 15424
