100ms: 	0Mbit/s
100ms: 	0Mbit/s
100ms: 	0Mbit/s
100ms: 	0Mbit/s
100ms: 	0Mbit/s
100ms: 	0Mbit/s
200ms: 	0Mbit/s
200ms: 	0Mbit/s
200ms: 	0Mbit/s
200ms: 	0Mbit/s
200ms: 	0Mbit/s
200ms: 	0Mbit/s
300ms: 	0Mbit/s
300ms: 	0Mbit/s
300ms: 	0Mbit/s
300ms: 	0Mbit/s
300ms: 	0Mbit/s
300ms: 	0Mbit/s
400ms: 	0Mbit/s
400ms: 	0Mbit/s
400ms: 	0Mbit/s
400ms: 	0Mbit/s
400ms: 	0Mbit/s
400ms: 	0Mbit/s
500ms: 	0Mbit/s
500ms: 	0Mbit/s
500ms: 	0Mbit/s
500ms: 	0Mbit/s
500ms: 	0Mbit/s
500ms: 	0Mbit/s
600ms: 	0Mbit/s
600ms: 	0Mbit/s
600ms: 	0Mbit/s
600ms: 	0Mbit/s
600ms: 	0Mbit/s
600ms: 	0Mbit/s
700ms: 	0Mbit/s
700ms: 	0Mbit/s
700ms: 	0Mbit/s
700ms: 	0Mbit/s
700ms: 	0Mbit/s
700ms: 	0Mbit/s
800ms: 	0Mbit/s
800ms: 	0Mbit/s
800ms: 	0Mbit/s
800ms: 	0Mbit/s
800ms: 	0Mbit/s
800ms: 	0Mbit/s
900ms: 	0Mbit/s
900ms: 	0Mbit/s
900ms: 	0Mbit/s
900ms: 	0Mbit/s
900ms: 	0Mbit/s
900ms: 	0Mbit/s
1000ms: 	0Mbit/s
1000ms: 	0Mbit/s
1000ms: 	0Mbit/s
1000ms: 	0Mbit/s
1000ms: 	0Mbit/s
1000ms: 	0Mbit/s
1100ms: 	0Mbit/s
1100ms: 	0Mbit/s
1100ms: 	0Mbit/s
1100ms: 	0Mbit/s
1100ms: 	0Mbit/s
1100ms: 	0Mbit/s
1200ms: 	0Mbit/s
1200ms: 	0Mbit/s
1200ms: 	0Mbit/s
1200ms: 	0Mbit/s
1200ms: 	0Mbit/s
1200ms: 	0Mbit/s
1300ms: 	0Mbit/s
1300ms: 	0Mbit/s
1300ms: 	0Mbit/s
1300ms: 	0Mbit/s
1300ms: 	0Mbit/s
1300ms: 	0Mbit/s
1400ms: 	0Mbit/s
1400ms: 	0Mbit/s
1400ms: 	0Mbit/s
1400ms: 	0Mbit/s
1400ms: 	0Mbit/s
1400ms: 	0Mbit/s
1500ms: 	0Mbit/s
1500ms: 	0Mbit/s
1500ms: 	0Mbit/s
1500ms: 	0Mbit/s
1500ms: 	0Mbit/s
1500ms: 	0Mbit/s
1600ms: 	0Mbit/s
1600ms: 	0Mbit/s
1600ms: 	0Mbit/s
1600ms: 	0Mbit/s
1600ms: 	0Mbit/s
1600ms: 	0Mbit/s
1700ms: 	0Mbit/s
1700ms: 	0Mbit/s
1700ms: 	0Mbit/s
1700ms: 	0Mbit/s
1700ms: 	0Mbit/s
1700ms: 	0Mbit/s
1800ms: 	0Mbit/s
1800ms: 	0Mbit/s
1800ms: 	0Mbit/s
1800ms: 	0Mbit/s
1800ms: 	0Mbit/s
1800ms: 	0Mbit/s
1900ms: 	0Mbit/s
1900ms: 	0Mbit/s
1900ms: 	0Mbit/s
1900ms: 	0Mbit/s
1900ms: 	0Mbit/s
1900ms: 	0Mbit/s
2000ms: 	0Mbit/s
2000ms: 	0Mbit/s
2000ms: 	0Mbit/s
2000ms: 	0Mbit/s
2000ms: 	0Mbit/s
2000ms: 	0Mbit/s
2100ms: 	0Mbit/s
2100ms: 	0Mbit/s
2100ms: 	0Mbit/s
2100ms: 	0Mbit/s
2100ms: 	0Mbit/s
2100ms: 	0Mbit/s
2200ms: 	0Mbit/s
2200ms: 	0Mbit/s
2200ms: 	0Mbit/s
2200ms: 	0Mbit/s
2200ms: 	0Mbit/s
2200ms: 	0Mbit/s
2300ms: 	0Mbit/s
2300ms: 	0Mbit/s
2300ms: 	0Mbit/s
2300ms: 	0Mbit/s
2300ms: 	0Mbit/s
2300ms: 	0Mbit/s
2400ms: 	0Mbit/s
2400ms: 	0Mbit/s
2400ms: 	0Mbit/s
2400ms: 	0Mbit/s
2400ms: 	0Mbit/s
2400ms: 	0Mbit/s
2500ms: 	0Mbit/s
2500ms: 	0Mbit/s
2500ms: 	0Mbit/s
2500ms: 	0Mbit/s
2500ms: 	0Mbit/s
2500ms: 	0Mbit/s
2600ms: 	0Mbit/s
2600ms: 	0Mbit/s
2600ms: 	0Mbit/s
2600ms: 	0Mbit/s
2600ms: 	0Mbit/s
2600ms: 	0Mbit/s
2700ms: 	0Mbit/s
2700ms: 	0Mbit/s
2700ms: 	0Mbit/s
2700ms: 	0Mbit/s
2700ms: 	0Mbit/s
2700ms: 	0Mbit/s
2800ms: 	0Mbit/s
2800ms: 	0Mbit/s
2800ms: 	0Mbit/s
2800ms: 	0Mbit/s
2800ms: 	0Mbit/s
2800ms: 	0Mbit/s
2900ms: 	0Mbit/s
2900ms: 	0Mbit/s
2900ms: 	0Mbit/s
2900ms: 	0Mbit/s
2900ms: 	0Mbit/s
2900ms: 	0Mbit/s
3000ms: 	0Mbit/s
3000ms: 	0Mbit/s
3000ms: 	0Mbit/s
3000ms: 	0Mbit/s
3000ms: 	0Mbit/s
3000ms: 	0Mbit/s
3100ms: 	0Mbit/s
3100ms: 	0Mbit/s
3100ms: 	0Mbit/s
3100ms: 	0Mbit/s
3100ms: 	0Mbit/s
3100ms: 	0Mbit/s
3200ms: 	0.23168Mbit/s
3200ms: 	0Mbit/s
3200ms: 	0Mbit/s
3200ms: 	0Mbit/s
3200ms: 	0Mbit/s
3200ms: 	0Mbit/s
3300ms: 	0.5792Mbit/s
3300ms: 	0Mbit/s
3300ms: 	1.47574e+15Mbit/s
3300ms: 	0.23168Mbit/s
3300ms: 	0Mbit/s
3300ms: 	0Mbit/s
3400ms: 	0.69504Mbit/s
3400ms: 	0Mbit/s
3400ms: 	0Mbit/s
3400ms: 	0Mbit/s
3400ms: 	0Mbit/s
3400ms: 	0Mbit/s
3500ms: 	1.04256Mbit/s
3500ms: 	0Mbit/s
3500ms: 	0Mbit/s
3500ms: 	0Mbit/s
3500ms: 	0Mbit/s
3500ms: 	0Mbit/s
3600ms: 	2.66432Mbit/s
3600ms: 	1.47574e+15Mbit/s
3600ms: 	0Mbit/s
3600ms: 	0.5792Mbit/s
3600ms: 	1.47574e+15Mbit/s
3600ms: 	0Mbit/s
3700ms: 	4.51776Mbit/s
3700ms: 	1.47574e+15Mbit/s
3700ms: 	0Mbit/s
3700ms: 	1.85344Mbit/s
3700ms: 	1.47574e+15Mbit/s
3700ms: 	0Mbit/s
3800ms: 	5.44448Mbit/s
3800ms: 	1.47574e+15Mbit/s
3800ms: 	1.47574e+15Mbit/s
3800ms: 	1.85344Mbit/s
3800ms: 	1.47574e+15Mbit/s
3800ms: 	1.47574e+15Mbit/s
3900ms: 	4.98112Mbit/s
3900ms: 	1.47574e+15Mbit/s
3900ms: 	1.47574e+15Mbit/s
3900ms: 	1.62176Mbit/s
3900ms: 	1.47574e+15Mbit/s
3900ms: 	1.47574e+15Mbit/s
4000ms: 	1.85344Mbit/s
4000ms: 	1.47574e+15Mbit/s
4000ms: 	0Mbit/s
4000ms: 	0.92672Mbit/s
4000ms: 	1.47574e+15Mbit/s
4000ms: 	1.47574e+15Mbit/s
4100ms: 	1.50592Mbit/s
4100ms: 	1.47574e+15Mbit/s
4100ms: 	0Mbit/s
4100ms: 	0.92672Mbit/s
4100ms: 	1.47574e+15Mbit/s
4100ms: 	1.47574e+15Mbit/s
4200ms: 	9.73056Mbit/s
4200ms: 	1.47574e+15Mbit/s
4200ms: 	1.47574e+15Mbit/s
4200ms: 	2.54848Mbit/s
4200ms: 	1.47574e+15Mbit/s
4200ms: 	6.60288Mbit/s
4300ms: 	5.67616Mbit/s
4300ms: 	1.47574e+15Mbit/s
4300ms: 	1.47574e+15Mbit/s
4300ms: 	0Mbit/s
4300ms: 	1.47574e+15Mbit/s
4300ms: 	11.9315Mbit/s
4400ms: 	4.40192Mbit/s
